TRANSACTION_ID,CREATED_AT,TRANSACTION_DATE,MERCHANT_ID,MERCHANT_CATEGORY,PRICING_PLAN,CUSTOMER_ID,CUSTOMER_COUNTRY,CUSTOMER_SEGMENT,ROUTE_ID,ROUTE_PROVIDER,CURRENCY,TRANSACTION_STATUS,FLAG_MISSING_MERCHANT,FLAG_ANOMALOUS_AMOUNT,GROSS_AMOUNT_NATIVE,FX_RATE_TO_USD,GROSS_AMOUNT_USD,GROSS_REVENUE_NATIVE,ROUTING_COST_NATIVE,SETTLED_AMOUNT_NATIVE,PROCESSOR_SETTLEMENT_FEE_NATIVE,CHARGEBACK_LOSS_NATIVE,CONTRIBUTION_PROFIT_USD
TXN_5505E40A,2026-08-26 09:50:00.000,2026-08-26,MERCH_023,Retail_Tech,Volume_Custom,CUST_0105,AE,Enterprise_VIP,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,3044.39,0.270000,821.9853,45.6659,76.3598,2968.28,76.11,0.00,-28.8371
TXN_052B9E57,2026-09-13 01:15:00.000,2026-09-13,MERCH_023,Retail_Tech,Volume_Custom,CUST_0096,AE,Standard,GW_IN_LOCAL,PayFast,AED,AUTHORIZED,FALSE,FALSE,1299.86,0.270000,350.9622,19.4979,6.5493,1267.36,32.50,0.00,-5.2789
TXN_741A8486,2026-08-06 13:47:00.000,2026-08-06,MERCH_016,SaaS_Services,Volume_Custom,CUST_0024,AE,Standard,GW_IN_LOCAL,PayFast,AED,DECLINED,FALSE,FALSE,14.59,0.270000,3.9393,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_6D3D5AE8,2026-08-01 18:31:00.000,2026-08-01,MERCH_020,Retail_Tech,Volume_Custom,CUST_0070,SG,Enterprise_VIP,GW_CROSSBORDER_X,Stripe Global,SGD,DECLINED,FALSE,FALSE,2078.57,0.740000,1538.1418,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_4D3FDAAA,2026-07-04 21:15:00.000,2026-07-04,MERCH_005,Hospitality,Tier_1_Default,CUST_0048,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,3042.36,0.270000,821.4372,76.0590,76.3090,2966.30,76.06,0.00,-20.6037
TXN_8401D573,2026-07-12 06:56:00.000,2026-07-12,MERCH_009,Retail_Tech,Tier_1_Default,CUST_0148,SG,Standard,GW_AE_LOCAL,GulfPay,SGD,AUTHORIZED,FALSE,FALSE,1159.24,0.740000,857.8376,28.9810,17.5386,0.00,0.00,0.00,8.4674
TXN_AA56A499,2026-07-08 23:50:00.000,2026-07-08,MERCH_002,SaaS_Services,Volume_Custom,CUST_0090,AE,Standard,GW_SG_LOCAL,SingaNet,AED,AUTHORIZED,FALSE,TRUE,-191.29,0.270000,-51.6483,0.0000,0.0000,-186.51,-4.78,0.00,1.2906
TXN_AD100B78,2026-08-16 08:10:00.000,2026-08-16,MERCH_024,Hospitality,Volume_Custom,CUST_0102,IN,Standard,GW_SG_LOCAL,SingaNet,INR,AUTHORIZED,FALSE,FALSE,64.56,0.012000,0.7747,0.9684,0.8747,62.95,1.61,0.00,-0.0182
TXN_7863B5EE,2026-08-07 13:55:00.000,2026-08-07,MERCH_001,Gaming,Volume_Custom,CUST_0034,AE,Enterprise_VIP,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,3652.59,0.270000,986.1993,54.7889,91.5648,3561.28,91.31,0.00,-34.5832
TXN_AB770C80,2026-08-26 15:45:00.000,2026-08-26,MERCH_016,SaaS_Services,Volume_Custom,CUST_0149,AE,Standard,GW_IN_LOCAL,PayFast,AED,DECLINED,FALSE,FALSE,624.34,0.270000,168.5718,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_F7459806,2026-07-22 09:57:00.000,2026-07-22,MERCH_022,Retail_Tech,IC_Plus,CUST_0124,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,3340.55,0.270000,901.9485,60.1299,83.7638,3257.04,83.51,0.00,-28.9288
TXN_53260336,2026-07-27 16:07:00.000,2026-07-27,MERCH_007,SaaS_Services,IC_Plus,CUST_0004,SG,Standard,GW_AE_LOCAL,GulfPay,SGD,AUTHORIZED,FALSE,FALSE,1540.51,0.740000,1139.9774,27.7292,23.2577,1502.00,38.51,0.00,-25.1885
TXN_598FCB76,2026-07-16 20:27:00.000,2026-07-16,MERCH_014,Gaming,Tier_1_Default,CUST_0003,AE,SMB,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,3457.47,0.270000,933.5169,86.4368,86.6868,3388.32,69.14,0.00,-18.7353
TXN_D28B4E13,2026-09-05 09:25:00.000,2026-09-05,MERCH_002,SaaS_Services,Volume_Custom,CUST_0102,IN,Standard,GW_SG_LOCAL,SingaNet,INR,AUTHORIZED,FALSE,FALSE,1366.10,0.012000,16.3932,20.4915,16.4932,1331.95,34.15,0.00,-0.3618
TXN_96C5CDE3,2026-08-28 17:19:00.000,2026-08-28,MERCH_001,Gaming,Volume_Custom,CUST_0032,AE,Standard,GW_AE_LOCAL,GulfPay,AED,AUTHORIZED,FALSE,TRUE,0.00,0.270000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_ECF08BBF,2026-08-10 10:11:00.000,2026-08-10,MERCH_016,SaaS_Services,Volume_Custom,CUST_0046,SG,Standard,GW_CROSSBORDER_X,Stripe Global,SGD,AUTHORIZED,FALSE,FALSE,2643.16,0.740000,1955.9384,39.6474,66.3290,2577.08,66.08,0.00,-68.6436
TXN_356DAEAE,2026-09-12 05:04:00.000,2026-09-12,MERCH_002,SaaS_Services,Volume_Custom,CUST_0086,IN,Standard,GW_SG_LOCAL,SingaNet,INR,AUTHORIZED,FALSE,FALSE,1336.44,0.012000,16.0373,20.0466,16.1373,1303.03,33.41,0.00,-0.3540
TXN_95B5C70B,2026-09-09 18:32:00.000,2026-09-09,MERCH_010,Gaming,Volume_Custom,CUST_0075,IN,SMB,GW_CROSSBORDER_X,Stripe Global,INR,DECLINED,FALSE,FALSE,3479.71,0.012000,41.7565,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_C5FC82D1,2026-09-03 23:48:00.000,2026-09-03,MERCH_002,SaaS_Services,Volume_Custom,CUST_0012,AE,Enterprise_VIP,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,3425.49,0.270000,924.8823,51.3824,85.8873,3339.85,85.64,0.00,-32.4391
TXN_6797D0B1,2026-08-03 14:01:00.000,2026-08-03,MERCH_002,SaaS_Services,Volume_Custom,CUST_0119,SG,SMB,GW_CROSSBORDER_X,Stripe Global,SGD,AUTHORIZED,FALSE,FALSE,2823.86,0.740000,2089.6564,42.3579,70.8465,2753.26,70.60,0.00,-73.3256
TXN_A06ECA56,2026-07-21 13:00:00.000,2026-07-21,MERCH_017,Retail_Tech,IC_Plus,CUST_0019,SG,Standard,GW_CROSSBORDER_X,Stripe Global,SGD,AUTHORIZED,FALSE,FALSE,3284.78,0.740000,2430.7372,59.1260,82.3695,3202.66,82.12,0.00,-77.9690
TXN_7A8E49AD,2026-08-06 05:11:00.000,2026-08-06,MERCH_024,Hospitality,Volume_Custom,CUST_0129,SG,Standard,GW_SG_LOCAL,SingaNet,SGD,AUTHORIZED,FALSE,TRUE,-253.88,0.740000,-187.8712,0.0000,0.0000,-247.53,-6.35,0.00,4.6990
TXN_2AE569C2,2026-07-17 20:08:00.000,2026-07-17,MERCH_018,Gaming,IC_Plus,CUST_0056,IN,Enterprise_VIP,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,3381.71,0.012000,40.5805,60.8708,84.7928,3297.17,84.54,0.00,-1.3015
TXN_AD775B55,2026-07-09 03:24:00.000,2026-07-09,MERCH_015,Retail_Tech,Tier_1_Default,CUST_0093,AE,SMB,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,2892.55,0.270000,780.9885,72.3138,72.5638,2820.24,72.31,0.00,-19.5912
TXN_5CA55116,2026-07-20 13:59:00.000,2026-07-20,MERCH_007,SaaS_Services,IC_Plus,CUST_0103,AE,Standard,GW_AE_LOCAL,GulfPay,AED,FAILED,FALSE,FALSE,308.56,0.270000,83.3112,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_E42BB06D,2026-09-06 09:02:00.000,2026-09-06,MERCH_002,SaaS_Services,Volume_Custom,CUST_0102,IN,Standard,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,2602.85,0.012000,31.2342,39.0428,65.3213,2537.78,65.07,0.00,-1.0962
TXN_8A6E1214,2026-09-02 11:12:00.000,2026-09-02,MERCH_020,Retail_Tech,Volume_Custom,CUST_0076,IN,SMB,GW_SG_LOCAL,SingaNet,INR,DECLINED,FALSE,FALSE,1526.24,0.012000,18.3149,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_9A6B8FAC,2026-08-25 10:48:00.000,2026-08-25,MERCH_020,Retail_Tech,Volume_Custom,CUST_0124,AE,Standard,GW_SG_LOCAL,SingaNet,AED,AUTHORIZED,FALSE,FALSE,1956.91,0.270000,528.3657,29.3537,23.5829,1907.99,48.92,0.00,-11.6503
TXN_E20DF400,2026-08-22 18:28:00.000,2026-08-22,MERCH_002,SaaS_Services,Volume_Custom,CUST_0055,SG,Standard,GW_CROSSBORDER_X,Stripe Global,SGD,AUTHORIZED,FALSE,FALSE,2528.33,0.740000,1870.9642,37.9250,63.4583,2465.12,63.21,0.00,-65.6700
TXN_BFF75BA0,2026-08-26 09:48:00.000,2026-08-26,MERCH_010,Gaming,Volume_Custom,CUST_0091,IN,Standard,GW_AE_LOCAL,GulfPay,INR,AUTHORIZED,FALSE,FALSE,1741.55,0.012000,20.8986,26.1233,26.2733,1698.01,43.54,0.00,-0.5243
TXN_FFA92D4E,2026-09-03 03:21:00.000,2026-09-03,MERCH_024,Hospitality,Volume_Custom,CUST_0124,AE,Standard,GW_SG_LOCAL,SingaNet,AED,AUTHORIZED,FALSE,FALSE,411.02,0.270000,110.9754,6.1653,5.0322,400.74,10.28,0.00,-2.4697
TXN_94484E9B,2026-07-08 05:40:00.000,2026-07-08,MERCH_010,Gaming,Volume_Custom,CUST_0141,IN,Enterprise_VIP,GW_AE_LOCAL,GulfPay,INR,AUTHORIZED,FALSE,FALSE,193.50,0.012000,2.3220,2.9025,3.0525,188.66,4.84,0.00,-0.0599
TXN_47F48063,2026-07-21 01:54:00.000,2026-07-21,MERCH_016,SaaS_Services,Volume_Custom,CUST_0055,SG,Standard,GW_IN_LOCAL,PayFast,SGD,AUTHORIZED,FALSE,FALSE,590.82,0.740000,437.2068,8.8623,3.0041,579.00,11.82,0.00,-4.4117
TXN_D319DBBC,2026-07-23 18:07:00.000,2026-07-23,MERCH_005,Hospitality,Tier_1_Default,CUST_0077,SG,SMB,GW_IN_LOCAL,PayFast,SGD,AUTHORIZED,FALSE,FALSE,728.43,0.740000,539.0382,18.2108,3.6922,713.86,14.56,0.00,-0.0306
TXN_C3E9496F,2026-07-17 05:58:00.000,2026-07-17,MERCH_009,Retail_Tech,Tier_1_Default,CUST_0140,SG,Enterprise_VIP,GW_CROSSBORDER_X,Stripe Global,SGD,AUTHORIZED,FALSE,FALSE,2482.64,0.740000,1837.1536,62.0660,62.3160,2420.57,62.07,0.00,-46.1168
TXN_C577AA6B,2026-08-09 08:13:00.000,2026-08-09,MERCH_023,Retail_Tech,Volume_Custom,CUST_0063,AE,SMB,GW_IN_LOCAL,PayFast,AED,DECLINED,FALSE,FALSE,936.43,0.270000,252.8361,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_BDCC6A89,2026-06-16 21:46:00.000,2026-06-16,MERCH_011,SaaS_Services,Tier_1_Default,CUST_0009,AE,Standard,GW_SG_LOCAL,SingaNet,AED,AUTHORIZED,FALSE,FALSE,47.50,0.270000,12.8250,1.1875,0.6700,46.31,1.19,0.00,-0.1816
TXN_DA751475,2026-08-30 15:52:00.000,2026-08-30,MERCH_020,Retail_Tech,Volume_Custom,CUST_0129,SG,Standard,GW_SG_LOCAL,SingaNet,SGD,AUTHORIZED,FALSE,FALSE,640.32,0.740000,473.8368,9.6048,7.7838,624.31,16.01,0.00,-10.4999
TXN_A1133955,2026-08-19 15:04:00.000,2026-08-19,MERCH_024,Hospitality,Volume_Custom,CUST_0009,AE,Standard,GW_SG_LOCAL,SingaNet,AED,AUTHORIZED,FALSE,FALSE,1203.63,0.270000,324.9801,18.0545,14.5436,1173.54,30.09,0.00,-7.1764
TXN_995C2BEE,2026-08-13 14:28:00.000,2026-08-13,MERCH_002,SaaS_Services,Volume_Custom,CUST_0003,AE,SMB,GW_SG_LOCAL,SingaNet,AED,AUTHORIZED,FALSE,FALSE,1215.47,0.270000,328.1769,18.2321,14.6856,1185.08,30.39,0.00,-7.2478
TXN_EE344D7B,2026-09-01 13:07:00.000,2026-09-01,MERCH_016,SaaS_Services,Volume_Custom,CUST_0124,AE,Standard,GW_IN_LOCAL,PayFast,AED,AUTHORIZED,FALSE,FALSE,1531.64,0.270000,413.5428,22.9746,7.7082,1493.35,38.29,0.00,-6.2164
TXN_E557EFB2,2026-08-25 12:15:00.000,2026-08-25,MERCH_001,Gaming,Volume_Custom,CUST_0051,IN,Enterprise_VIP,GW_AE_LOCAL,GulfPay,INR,AUTHORIZED,FALSE,FALSE,1187.97,0.012000,14.2556,17.8196,17.9696,1158.27,29.70,0.00,-0.3582
TXN_43B9F16D,2026-08-07 22:28:00.000,2026-08-07,MERCH_001,Gaming,Volume_Custom,CUST_0067,AE,Standard,GW_AE_LOCAL,GulfPay,AED,AUTHORIZED,FALSE,TRUE,0.00,0.270000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_7B6DC00C,2026-07-19 23:24:00.000,2026-07-19,MERCH_009,Retail_Tech,Tier_1_Default,CUST_0015,SG,Standard,GW_CROSSBORDER_X,Stripe Global,SGD,DECLINED,FALSE,FALSE,3643.36,0.740000,2696.0864,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_697890C5,2026-07-20 16:57:00.000,2026-07-20,MERCH_010,Gaming,Volume_Custom,CUST_0141,IN,Enterprise_VIP,GW_CROSSBORDER_X,Stripe Global,INR,DECLINED,FALSE,FALSE,3105.21,0.012000,37.2625,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_970C7217,2026-09-03 07:51:00.000,2026-09-03,MERCH_024,Hospitality,Volume_Custom,CUST_0089,AE,SMB,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,2550.11,0.270000,688.5297,38.2517,64.0028,2486.36,63.75,2550.11,-712.6950
TXN_48E82520,2026-07-12 21:11:00.000,2026-07-12,MERCH_022,Retail_Tech,IC_Plus,CUST_0022,IN,Standard,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,3072.21,0.012000,36.8665,55.2998,77.0553,2995.40,76.81,3072.21,-38.0493
TXN_EA7BF750,2026-09-01 23:14:00.000,2026-09-01,MERCH_020,Retail_Tech,Volume_Custom,CUST_0047,SG,Standard,GW_CROSSBORDER_X,Stripe Global,SGD,AUTHORIZED,FALSE,FALSE,3614.58,0.740000,2674.7892,54.2187,90.6145,3524.22,90.36,0.00,-93.7993
TXN_2AB5C4C9,2026-09-12 22:03:00.000,2026-09-12,MERCH_016,SaaS_Services,Volume_Custom,CUST_0068,IN,SMB,GW_IN_LOCAL,PayFast,INR,AUTHORIZED,FALSE,FALSE,143.12,0.012000,1.7174,2.1468,0.7656,139.54,3.58,0.00,-0.0264
TXN_87052928,2026-08-31 12:27:00.000,2026-08-31,MERCH_023,Retail_Tech,Volume_Custom,CUST_0110,IN,Standard,GW_IN_LOCAL,PayFast,INR,AUTHORIZED,FALSE,FALSE,1187.49,0.012000,14.2499,17.8124,5.9875,1157.80,29.69,0.00,-0.2144
TXN_D6E0621B,2026-08-02 14:10:00.000,2026-08-02,MERCH_020,Retail_Tech,Volume_Custom,CUST_0144,SG,Standard,GW_CROSSBORDER_X,Stripe Global,SGD,AUTHORIZED,FALSE,FALSE,2162.24,0.740000,1600.0576,32.4336,54.3060,2108.18,54.06,0.00,-56.1900
TXN_6F0422EE,2026-08-28 12:29:00.000,2026-08-28,MERCH_002,SaaS_Services,Volume_Custom,CUST_0051,IN,Enterprise_VIP,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,3323.59,0.012000,39.8831,49.8539,83.3398,3240.50,83.09,0.00,-1.3989
TXN_5F19F8B9,2026-08-05 08:46:00.000,2026-08-05,MERCH_024,Hospitality,Volume_Custom,CUST_0100,SG,Standard,GW_CROSSBORDER_X,Stripe Global,SGD,AUTHORIZED,FALSE,FALSE,3869.86,0.740000,2863.6964,58.0479,96.9965,3773.11,96.75,0.00,-100.4170
TXN_74EEDC61,2026-07-09 10:04:00.000,2026-07-09,MERCH_001,Gaming,Volume_Custom,CUST_0094,AE,Standard,GW_AE_LOCAL,GulfPay,AED,AUTHORIZED,FALSE,FALSE,469.53,0.270000,126.7731,7.0430,7.1930,457.79,11.74,0.00,-3.2103
TXN_9F786D40,2026-08-25 02:34:00.000,2026-08-25,MERCH_001,Gaming,Volume_Custom,CUST_0029,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,3441.96,0.270000,929.3292,51.6294,86.2990,3355.91,86.05,0.00,-32.5943
TXN_015F488D,2026-08-14 23:01:00.000,2026-08-14,MERCH_024,Hospitality,Volume_Custom,CUST_0079,SG,Standard,GW_CROSSBORDER_X,Stripe Global,SGD,AUTHORIZED,FALSE,FALSE,3220.30,0.740000,2383.0220,48.3045,80.7575,3139.79,80.51,0.00,-83.5926
TXN_8CD60CC1,2026-08-17 12:29:00.000,2026-08-17,MERCH_024,Hospitality,Volume_Custom,CUST_0017,SG,Standard,GW_SG_LOCAL,SingaNet,SGD,AUTHORIZED,FALSE,FALSE,1065.19,0.740000,788.2406,15.9779,12.8823,1038.56,26.63,0.00,-17.4155
TXN_70CD875D,2026-09-01 04:13:00.000,2026-09-01,MERCH_001,Gaming,Volume_Custom,CUST_0078,SG,Standard,GW_CROSSBORDER_X,Stripe Global,SGD,AUTHORIZED,FALSE,FALSE,2692.64,0.740000,1992.5536,40.3896,67.5660,2625.32,67.32,0.00,-69.9273
TXN_AFAD8292,2026-06-29 19:57:00.000,2026-06-29,MERCH_018,Gaming,IC_Plus,CUST_0083,IN,Standard,GW_SG_LOCAL,SingaNet,INR,AUTHORIZED,FALSE,FALSE,1492.18,0.012000,17.9062,26.8592,18.0062,1454.88,37.30,0.00,-0.3414
TXN_D6084943,2026-09-13 23:02:00.000,2026-09-13,MERCH_020,Retail_Tech,Volume_Custom,CUST_0092,IN,SMB,GW_SG_LOCAL,SingaNet,INR,AUTHORIZED,FALSE,TRUE,-66.72,0.012000,-0.8006,0.0000,0.0000,-65.38,-1.34,0.00,0.0161
TXN_5C6DB12F,2026-09-02 19:09:00.000,2026-09-02,MERCH_020,Retail_Tech,Volume_Custom,CUST_0126,IN,Standard,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,2594.13,0.012000,31.1296,38.9120,65.1033,2529.28,64.85,2594.13,-32.2221
TXN_12E7CD30,2026-07-05 21:41:00.000,2026-07-05,MERCH_010,Gaming,Volume_Custom,CUST_0035,IN,Enterprise_VIP,GW_AE_LOCAL,GulfPay,INR,AUTHORIZED,FALSE,FALSE,1215.74,0.012000,14.5889,18.2361,18.3861,1185.35,30.39,0.00,-0.3665
TXN_29C0529A,2026-08-15 13:56:00.000,2026-08-15,MERCH_020,Retail_Tech,Volume_Custom,CUST_0095,SG,SMB,GW_SG_LOCAL,SingaNet,SGD,AUTHORIZED,FALSE,TRUE,-481.77,0.740000,-356.5098,0.0000,0.0000,-469.73,-12.04,0.00,8.9096
TXN_8D1C389A,2026-09-01 16:48:00.000,2026-09-01,MERCH_001,Gaming,Volume_Custom,CUST_0093,AE,SMB,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,2154.81,0.270000,581.7987,32.3222,54.1203,2100.94,53.87,0.00,-20.4304
TXN_B6251DC2,2026-08-23 13:15:00.000,2026-08-23,MERCH_001,Gaming,Volume_Custom,CUST_0059,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,2975.13,0.270000,803.2851,44.6270,74.6283,2900.75,74.38,0.00,-28.1830
TXN_5E89C1E3,2026-08-11 18:26:00.000,2026-08-11,MERCH_002,SaaS_Services,Volume_Custom,CUST_0072,SG,Standard,GW_SG_LOCAL,SingaNet,SGD,AUTHORIZED,FALSE,FALSE,626.55,0.740000,463.6470,9.3983,7.6186,610.89,15.66,0.00,-10.2715
TXN_94846F55,2026-08-22 14:09:00.000,2026-08-22,MERCH_010,Gaming,Volume_Custom,CUST_0068,IN,SMB,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,2466.45,0.012000,29.5974,36.9968,61.9113,2404.79,61.66,0.00,-1.0389
TXN_B91562ED,2026-07-26 09:32:00.000,2026-07-26,MERCH_005,Hospitality,Tier_1_Default,CUST_0033,AE,Standard,GW_IN_LOCAL,PayFast,AED,AUTHORIZED,FALSE,FALSE,1779.10,0.270000,480.3570,44.4775,8.9455,0.00,0.00,0.00,9.5936
TXN_CA2FF649,2026-08-28 08:03:00.000,2026-08-28,MERCH_024,Hospitality,Volume_Custom,CUST_0078,SG,Standard,GW_CROSSBORDER_X,Stripe Global,SGD,DECLINED,FALSE,FALSE,2745.86,0.740000,2031.9364,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_F14256AA,2026-09-07 18:35:00.000,2026-09-07,MERCH_001,Gaming,Volume_Custom,CUST_0067,AE,Standard,GW_AE_LOCAL,GulfPay,AED,AUTHORIZED,FALSE,FALSE,251.59,0.270000,67.9293,3.7739,3.9239,245.30,6.29,0.00,-1.7388
TXN_10825F4A,2026-07-23 09:25:00.000,2026-07-23,MERCH_015,Retail_Tech,Tier_1_Default,CUST_0084,IN,Standard,GW_CROSSBORDER_X,Stripe Global,INR,DECLINED,FALSE,FALSE,3393.65,0.012000,40.7238,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_FF91B065,2026-09-09 15:31:00.000,2026-09-09,MERCH_006,Gaming,Volume_Custom,CUST_0125,IN,Standard,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,2561.58,0.012000,30.7390,38.4237,64.2895,2497.54,64.04,0.00,-1.0789
TXN_2166C275,2026-08-06 00:43:00.000,2026-08-06,MERCH_020,Retail_Tech,Volume_Custom,CUST_0088,IN,Standard,GW_CROSSBORDER_X,Stripe Global,INR,FAILED,FALSE,FALSE,3955.40,0.012000,47.4648,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_6164AF99,2026-08-30 19:16:00.000,2026-08-30,MERCH_010,Gaming,Volume_Custom,CUST_0076,IN,SMB,GW_CROSSBORDER_X,Stripe Global,INR,FAILED,FALSE,FALSE,2221.29,0.012000,26.6555,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_A105507E,2026-07-22 20:00:00.000,2026-07-22,MERCH_008,Retail_Tech,Tier_1_Default,CUST_0086,IN,Standard,GW_IN_LOCAL,PayFast,INR,AUTHORIZED,FALSE,FALSE,1320.95,0.012000,15.8514,33.0238,6.6548,1287.93,33.02,0.00,-0.0798
TXN_A27A8532,2026-06-29 05:02:00.000,2026-06-29,MERCH_005,Hospitality,Tier_1_Default,CUST_0010,AE,SMB,GW_IN_LOCAL,PayFast,AED,DECLINED,FALSE,FALSE,1116.33,0.270000,301.4091,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_FFC6AE98,2026-09-13 04:56:00.000,2026-09-13,MERCH_020,Retail_Tech,Volume_Custom,CUST_0085,IN,Standard,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,3196.07,0.012000,38.3528,47.9411,80.1518,3116.17,79.90,0.00,-1.3453
TXN_B6866943,2026-09-13 03:45:00.000,2026-09-13,MERCH_001,Gaming,Volume_Custom,CUST_0005,SG,Standard,GW_AE_LOCAL,GulfPay,SGD,AUTHORIZED,FALSE,TRUE,-492.72,0.740000,-364.6128,0.0000,0.0000,-480.40,-12.32,0.00,9.1168
TXN_03B61CF8,2026-08-27 08:07:00.000,2026-08-27,MERCH_020,Retail_Tech,Volume_Custom,CUST_0064,AE,Standard,GW_SG_LOCAL,SingaNet,AED,FAILED,FALSE,TRUE,0.00,0.270000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_37585CBF,2026-07-17 09:03:00.000,2026-07-17,MERCH_023,Retail_Tech,Volume_Custom,CUST_0091,IN,Standard,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,2109.08,0.012000,25.3090,31.6362,52.9770,0.00,0.00,0.00,-0.2561
TXN_E9649328,2026-08-26 02:10:00.000,2026-08-26,MERCH_006,Gaming,Volume_Custom,CUST_0088,IN,Standard,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,2057.82,0.012000,24.6938,30.8673,51.6955,2006.37,51.45,0.00,-0.8673
TXN_E221392A,2026-07-19 03:43:00.000,2026-07-19,MERCH_012,Retail_Tech,IC_Plus,CUST_0019,SG,Standard,GW_CROSSBORDER_X,Stripe Global,SGD,DECLINED,FALSE,FALSE,2464.28,0.740000,1823.5672,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_65F0C909,2026-08-29 22:29:00.000,2026-08-29,MERCH_006,Gaming,Volume_Custom,CUST_0072,SG,Standard,GW_CROSSBORDER_X,Stripe Global,SGD,AUTHORIZED,FALSE,FALSE,3856.46,0.740000,2853.7804,57.8469,96.6615,3760.05,96.41,0.00,-100.0662
TXN_EB715580,2026-07-26 02:04:00.000,2026-07-26,MERCH_015,Retail_Tech,Tier_1_Default,CUST_0035,IN,Enterprise_VIP,GW_SG_LOCAL,SingaNet,INR,AUTHORIZED,FALSE,FALSE,1710.83,0.012000,20.5300,42.7708,20.6300,1668.06,42.77,0.00,-0.2476
TXN_7F3AA506,2026-08-21 03:41:00.000,2026-08-21,MERCH_006,Gaming,Volume_Custom,CUST_0041,IN,Standard,GW_AE_LOCAL,GulfPay,INR,AUTHORIZED,FALSE,FALSE,303.23,0.012000,3.6388,4.5485,4.6985,295.65,7.58,0.00,-0.0928
TXN_592A035D,2026-09-07 02:45:00.000,2026-09-07,MERCH_006,Gaming,Volume_Custom,CUST_0044,AE,Enterprise_VIP,GW_AE_LOCAL,GulfPay,AED,DECLINED,FALSE,FALSE,513.50,0.270000,138.6450,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_7B0E6D0E,2026-09-08 21:18:00.000,2026-09-08,MERCH_020,Retail_Tech,Volume_Custom,CUST_0026,IN,SMB,GW_SG_LOCAL,SingaNet,INR,DECLINED,FALSE,FALSE,1307.49,0.012000,15.6899,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_3D1B0393,2026-08-05 20:23:00.000,2026-08-05,MERCH_001,Gaming,Volume_Custom,CUST_0106,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,2425.65,0.270000,654.9255,36.3848,60.8913,2365.01,60.64,0.00,-22.9896
